index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K,Periodic?,Period,Amp,Method,Best Band
284,4.49898E+13,ic_284C_M5.2_Q2,C,56.1844848,32.17688122,15.3845787,14.74153042,14.29932785,5.25,0.586220111,0.032769108,0.024022102,0.022742653,0.06,9.12E-03,9.43E-03,1.49,6.14E-03,4.24E-02,1.49,7.46E-03,5.65E-03,0.07,9.94E-03,6.49E-03,0.05,6.41E-03,8.65E-02,0.60,6.20E-03,3.39E-02,0.07,9.74E-03,7.74E-03,0.09,5.59E-03,1.26E-01,0.12,5.88E-03,3.18E-02,,,,,
285,4.49898E+13,ic_285A_M2.0_Q1J,A,56.18577238,32.13680988,12.90642738,11.7992878,11.09932423,2,14.38514145,0.238723183,0.210186768,0.178880119,0.11,8.27E-02,8.02E-03,0.05,6.41E-02,1.84E-02,0.50,6.05E-02,1.71E-02,0.12,6.70E-02,1.49E-01,0.05,5.88E-02,7.83E-02,0.05,4.16E-02,1.61E-01,0.05,7.02E-02,7.12E-02,0.05,5.86E-02,4.05E-02,0.05,4.15E-02,1.54E-01,,,,,
286,4.49898E+13,ic_286C_M5.2_Q2,C,56.18605396,32.12504907,13.73376846,12.82361794,12.26324463,5.25,0.861561168,0.022723007,0.021339607,0.022485542,0.36,7.60E-03,2.02E-03,0.05,7.77E-03,4.62E-03,0.08,7.51E-03,6.73E-02,0.36,7.86E-03,4.35E-03,0.05,7.42E-03,1.87E-02,0.08,6.43E-03,4.82E-01,0.36,7.80E-03,4.23E-03,0.05,7.34E-03,2.25E-02,0.08,6.47E-03,4.34E-01,,,,,
287,4.49898E+13,ic_287A_M0.5_Q1J,A,56.18632655,32.06736282,11.03811646,10.20247746,9.57069397,0.5,5.705052993,0.056765079,0.310329437,0.306600189,0.05,2.05E-02,4.15E-04,0.21,1.06E-01,9.34E-03,0.05,9.88E-02,3.66E-02,0.05,1.85E-02,3.27E-02,0.08,9.95E-02,5.52E-02,0.04,1.24E-01,7.04E-03,0.05,1.87E-02,1.02E-02,0.08,9.89E-02,6.19E-02,0.05,1.26E-01,5.15E-03,,,,,
288,4.49898E+13,ic_288C_M2.8_Q2,C,56.18681875,32.18487283,13.07466888,12.18299294,11.80008411,2.75,0.444409735,0.021666145,0.020435143,0.024560165,0.06,6.69E-03,4.88E-02,0.69,6.42E-03,5.25E-03,0.08,7.51E-03,1.15E-02,1.78,6.66E-03,7.76E-02,1.78,7.41E-03,1.52E-04,0.35,7.13E-03,4.19E-02,1.78,6.66E-03,7.74E-02,1.78,7.41E-03,1.51E-04,0.08,6.46E-03,3.65E-02,,,,,
289,4.49898E+13,ic_289A_M5.5_Q0,A,56.18728298,32.23641287,15.83063412,14.65626431,13.83041286,5.5,2.765061504,0.082502937,0.068815994,0.05106163,0.07,2.60E-02,1.02E-03,0.17,1.85E-02,9.82E-02,0.08,1.59E-02,2.80E-01,0.07,2.66E-02,3.75E-02,0.07,2.00E-02,2.09E-01,0.08,1.73E-02,3.61E-01,0.07,2.59E-02,4.38E-02,0.07,2.06E-02,1.03E-01,0.08,1.69E-02,3.39E-01,,,,,
290,4.49898E+13,ic_290S_M4.8_Q1JHK,S,56.18734097,32.22676851,12.57022572,11.79611206,11.34305,4.75,1.941889291,0.034082794,0.037776375,0.032950974,1.05,1.27E-02,2.32E-06,21.93,1.16E-02,1.31E-05,0.14,9.65E-03,2.11E-02,1.05,1.28E-02,7.79E-06,21.98,1.30E-02,2.91E-05,0.33,1.17E-02,3.35E-02,1.05,1.26E-02,2.46E-05,22.07,1.28E-02,5.37E-05,0.33,1.19E-02,2.47E-02,,,,,
291,4.49898E+13,ic_291A_M4.0_Q0,A,56.18790474,32.2369865,13.53349781,12.28918648,11.60134792,4,1.467867765,0.032585526,0.02920723,0.030498314,0.33,1.05E-02,3.55E-04,0.50,1.16E-02,8.03E-05,0.14,8.43E-03,1.26E-02,0.26,7.22E-03,6.36E-02,6.39,6.17E-03,8.24E-02,0.36,6.37E-03,9.23E-02,0.26,7.35E-03,4.27E-02,6.40,6.23E-03,6.22E-02,1.18,6.05E-03,9.69E-02,,,,,
292,4.49898E+13,ic_292S_M5.8_Q1JHK,S,56.18836084,32.022144,15.91302776,14.27876663,13.00500298,5.75,2.519152277,0.061968994,0.039747047,0.066285706,0.50,2.24E-02,1.75E-03,0.50,1.90E-02,2.39E-08,0.50,2.74E-02,9.84E-08,0.15,1.78E-02,8.73E-02,0.04,9.76E-03,8.63E-04,54.64,1.24E-02,2.12E-02,0.15,1.76E-02,1.01E-01,0.04,9.79E-03,7.59E-04,54.94,1.24E-02,1.62E-02,,,,,
293,4.49898E+13,ic_293C_M5.8_Q2,C,56.18842051,32.18213306,14.45962238,13.70509052,13.18093872,5.75,1.101206369,0.025582218,0.028458214,0.028312492,0.65,9.04E-03,7.25E-04,0.65,1.12E-02,4.29E-09,0.06,8.69E-03,2.20E-02,1.82,7.94E-03,4.83E-03,0.65,1.08E-02,6.78E-10,0.39,7.85E-03,1.17E-03,1.82,8.00E-03,3.64E-03,1.83,9.93E-03,4.91E-10,0.39,7.81E-03,1.29E-03,,,,,
294,4.49898E+13,ic_294C_M5.5_Q2,C,56.18978339,32.30552226,15.24198818,14.42726612,13.77005577,5.5,0.764342953,0.024967194,0.024553871,0.01976223,0.50,1.16E-02,2.23E-01,0.50,1.45E-02,6.07E-03,0.19,5.60E-03,5.65E-03,0.06,6.86E-03,9.02E-02,0.71,7.22E-03,4.79E-02,0.07,5.51E-03,4.08E-02,0.06,6.65E-03,5.91E-02,0.71,6.66E-03,1.30E-01,0.19,5.27E-03,3.44E-02,,,,,
295,4.49898E+13,ic_295C_M4.8_Q2,C,56.19017306,32.1862897,15.02549362,14.35705853,13.93253994,4.75,0.331441267,0.030488873,0.021699524,0.021949196,0.19,9.25E-03,7.52E-03,0.08,7.11E-03,2.97E-03,0.44,5.92E-03,1.90E-02,0.19,9.46E-03,2.24E-02,0.06,6.37E-03,3.02E-02,0.44,5.54E-03,2.15E-02,0.19,9.39E-03,2.11E-02,0.06,6.27E-03,3.98E-02,0.44,5.08E-03,6.13E-02,,,,,
296,4.49898E+13,ic_296C_M5.8_Q2,C,56.19137301,32.06577857,15.15313911,14.35010147,13.76035309,5.75,0.70993593,0.025801659,0.023044109,0.025038147,1.92,8.46E-03,4.21E-03,0.99,8.52E-03,9.76E-04,0.50,1.07E-02,1.69E-05,0.66,7.08E-03,2.31E-04,0.08,7.06E-03,6.67E-03,0.27,5.33E-03,4.42E-02,0.66,7.10E-03,2.08E-04,0.08,7.20E-03,1.12E-03,0.27,5.19E-03,6.83E-02,,,,,
297,4.49898E+13,ic_297C_M2.0_Q2,C,56.19298311,32.18793347,13.95405865,12.59607124,11.94634056,2,3.243398407,0.049108505,0.04655056,0.045628548,0.89,2.03E-02,2.70E-08,8.50,2.12E-02,6.53E-12,0.89,2.07E-02,2.50E-12,8.53,1.90E-02,5.71E-07,8.52,2.25E-02,7.94E-12,8.49,2.09E-02,1.55E-09,8.54,1.91E-02,3.37E-07,8.53,2.24E-02,4.71E-12,8.50,2.07E-02,2.07E-09,,,,,
298,4.49898E+13,ic_298C_M5.8_Q2,C,56.19410633,32.15047321,15.36028862,14.48224068,13.87083626,5.75,0.519742376,0.02384491,0.023226166,0.019465828,0.06,7.22E-03,7.14E-02,0.06,6.55E-03,4.75E-02,0.50,6.24E-03,7.55E-03,0.07,8.48E-03,2.64E-02,0.08,5.62E-03,1.31E-01,0.29,4.63E-03,2.07E-02,0.07,8.49E-03,2.56E-02,0.05,5.75E-03,1.47E-01,0.29,4.49E-03,3.78E-02,,,,,
299,4.49898E+13,ic_299C_M4.2_Q2,C,56.1983741,32.1820908,13.43619728,12.28193283,11.68392563,4.25,0.159766272,0.014314938,0.014349937,0.017924309,0.06,5.65E-03,8.63E-02,0.19,5.49E-03,1.43E-02,0.24,6.77E-03,1.09E-01,0.17,5.55E-03,3.06E-01,0.61,4.29E-03,1.99E-02,0.24,6.84E-03,1.55E-02,0.11,5.46E-03,2.82E-01,0.61,4.31E-03,1.69E-02,0.24,6.71E-03,1.46E-02,,,,,
300,4.49898E+13,ic_300C_M4.0_Q2,C,56.20115428,31.97140313,14.80177784,13.39088917,12.59724903,4,7.072692871,0.091193771,0.109598541,0.095576859,8.72,4.66E-02,8.10E-34,8.73,5.86E-02,1.70E-44,8.73,5.19E-02,2.38E-42,8.73,4.78E-02,2.28E-31,8.74,5.84E-02,2.92E-38,8.74,5.11E-02,3.48E-37,8.73,4.78E-02,2.04E-31,8.74,5.84E-02,2.45E-38,8.74,5.11E-02,3.52E-37,,,,,
301,4.49898E+13,ic_301C_M3.0_Q2,C,56.20237227,31.95768466,14.23182964,13.07107258,12.44675541,3,0.874716123,0.023511124,0.026267052,0.021491814,0.50,9.99E-03,3.73E-03,1.39,9.53E-03,1.19E-06,1.39,8.04E-03,7.90E-05,3.55,7.09E-03,2.29E-03,1.39,9.34E-03,4.01E-08,1.39,7.98E-03,6.85E-06,3.55,7.04E-03,1.99E-03,1.39,9.33E-03,3.06E-08,1.39,7.99E-03,5.60E-06,,,,,
302,4.49898E+13,ic_302C_M2.8_Q2,C,56.20341282,32.22271049,13.05057049,12.29158115,11.94311142,2.75,3.880891434,0.049683952,0.059651947,0.057159615,6.91,2.40E-02,1.30E-22,6.90,2.85E-02,1.56E-20,6.90,2.69E-02,3.53E-16,6.87,2.41E-02,6.01E-20,6.87,2.94E-02,1.48E-22,6.89,2.81E-02,1.86E-16,6.87,2.41E-02,4.39E-20,6.87,2.88E-02,1.16E-21,6.88,2.63E-02,3.21E-16,,,,,
303,4.49898E+13,ic_303C_M5.5_Q2,C,56.20344897,32.3129245,14.0318327,13.21940708,12.63499641,5.5,0.572733715,0.014139748,0.017516518,0.017502975,0.05,4.95E-03,1.89E-02,0.50,5.98E-03,2.34E-02,0.05,5.63E-03,5.81E-02,1.53,4.61E-03,6.23E-02,2.88,5.30E-03,3.46E-01,0.09,4.60E-03,3.60E-01,1.53,4.68E-03,2.38E-02,2.88,5.34E-03,2.01E-01,0.05,4.81E-03,2.06E-01,,,,,
304,4.49898E+13,ic_304A_M9.5_Q1HK,A,56.20554901,32.16373396,18.63386154,17.6692791,16.81577682,9.5,0.118066129,0.205471992,0.139041519,0.129465103,1.28,5.83E-02,3.90E-02,0.10,3.76E-02,2.31E-02,0.25,3.52E-02,3.82E-02,4.48,7.12E-02,1.34E-02,0.14,3.77E-02,1.86E-01,0.25,3.43E-02,1.19E-01,4.49,7.18E-02,7.50E-03,0.05,3.59E-02,2.49E-01,0.15,3.49E-02,2.46E-01,,,,,
305,4.49898E+13,ic_305C_M4.5_Q2,C,56.20743547,32.05944317,13.09651756,12.40176296,12.00190544,4.5,0.581185636,0.024175262,0.019948387,0.019924736,0.09,7.39E-03,3.95E-02,0.07,6.26E-03,3.17E-02,0.07,7.53E-03,2.27E-02,0.05,6.20E-03,1.16E-01,0.06,5.75E-03,1.61E-01,0.05,8.42E-03,1.52E-02,0.09,7.17E-03,1.36E-01,0.05,5.20E-03,1.36E-01,0.05,8.40E-03,1.55E-02,,,,,
306,4.49898E+13,ic_306A_M9.5_Q1K,A,56.20937021,32.10986935,18.92493057,18.11685944,17.35260582,9.5,0.267198074,0.342266273,0.213325119,0.210691071,0.17,9.43E-02,1.00E-01,0.07,7.14E-02,4.94E-03,0.50,9.99E-02,4.15E-03,0.04,9.36E-02,2.62E-01,0.05,6.47E-02,1.08E-01,0.25,7.54E-02,3.60E-03,0.04,9.57E-02,2.07E-01,0.05,6.41E-02,1.13E-01,0.25,6.70E-02,2.64E-02,,,,,
307,4.49898E+13,ic_307C_M5.0_Q2,C,56.20984631,31.87663929,14.71864223,13.8415947,13.24033451,5,1.512274106,0.029385567,0.029711533,0.035905838,0.50,1.05E-02,9.78E-04,0.50,2.14E-02,4.15E-04,0.50,1.62E-02,1.79E-02,0.19,9.03E-03,1.11E-02,0.05,8.20E-03,8.58E-02,0.06,9.80E-03,3.28E-02,0.19,8.96E-03,1.06E-02,0.06,8.17E-03,7.18E-02,0.06,9.40E-03,6.06E-02,,,,,
308,4.49898E+13,ic_308C_L0.0_Q2,C,56.21051171,31.94923581,17.96807098,17.08037567,16.28540421,10,0.094708701,0.1190485,0.075752068,0.075850868,0.05,2.70E-02,1.17E-01,0.08,1.99E-02,1.12E-01,0.07,2.02E-02,3.24E-02,0.17,4.03E-02,3.94E-02,0.73,2.22E-02,7.75E-02,0.05,2.00E-02,3.03E-01,0.17,4.01E-02,4.13E-02,0.73,2.23E-02,7.11E-02,0.05,2.05E-02,1.33E-01,,,,,
309,4.49898E+13,ic_309C_M3.2_Q2,C,56.21235227,32.26927294,12.28049183,11.51833916,11.13842773,3.25,4.418783477,0.055500412,0.062971497,0.050060081,12.15,2.87E-02,5.47E-17,12.14,3.27E-02,1.29E-21,12.12,2.69E-02,1.99E-20,12.27,2.69E-02,4.08E-21,12.18,3.09E-02,3.20E-25,12.21,2.52E-02,3.06E-17,12.28,2.44E-02,3.98E-16,12.18,3.07E-02,1.32E-24,12.18,2.46E-02,4.72E-16,,,,,
310,4.49898E+13,ic_310C_M6.5_Q2,C,56.21451562,32.33168712,16.19218826,15.39291573,14.72589779,6.5,0.286301622,0.030154037,0.027289581,0.024558067,0.07,8.94E-03,1.17E-03,0.10,8.29E-03,7.44E-03,0.05,7.95E-03,2.54E-02,0.07,8.30E-03,4.76E-03,0.05,7.41E-03,5.86E-02,0.06,6.64E-03,1.73E-01,6.79,8.67E-03,3.24E-03,0.05,7.06E-03,2.49E-02,0.05,6.09E-03,2.56E-01,,,,,
311,4.49898E+13,ic_311A_M1.5_Q0,A,56.21665552,32.44040191,13.94796753,12.86113071,12.04922009,1.5,35.6728684,0.718070984,0.554896736,0.411855793,0.50,2.27E-01,7.82E-04,0.50,1.66E-01,7.32E-04,0.05,1.12E-01,6.49E-03,0.05,1.98E-01,3.49E-02,0.50,2.65E-01,6.58E-02,0.05,1.15E-01,7.95E-03,0.39,1.64E-01,1.90E-01,0.05,1.35E-01,1.05E-02,0.07,9.24E-02,1.89E-02,,,,,
312,4.49898E+13,ic_312C_M2.5_Q2,C,56.21691516,31.9736571,13.76760101,12.47934151,11.82631874,2.5,4.025813421,0.069412899,0.075019836,0.083533764,4.77,3.24E-02,1.26E-16,4.77,3.74E-02,1.24E-22,4.78,2.89E-02,1.04E-06,4.78,3.22E-02,1.00E-19,4.78,3.86E-02,1.25E-22,4.79,3.09E-02,3.48E-16,4.78,3.22E-02,1.07E-19,4.78,3.78E-02,4.13E-22,4.79,3.03E-02,1.27E-15,,,,,
313,4.49898E+13,ic_313C_M4.0_Q2,C,56.21704756,32.07963402,13.72766876,12.92773247,12.5215683,4,1.888519657,0.034461308,0.030836105,0.029873466,1.52,1.49E-02,2.41E-11,1.53,1.31E-02,6.60E-09,2.90,1.24E-02,4.56E-10,1.52,1.54E-02,3.26E-10,2.90,1.37E-02,7.03E-08,2.90,1.22E-02,3.77E-09,1.52,1.54E-02,3.50E-10,2.90,1.41E-02,1.54E-09,2.90,1.22E-02,2.24E-09,,,,,
314,4.49898E+13,ic_314C_M4.8_Q2,C,56.21975775,32.0157132,12.58484459,11.8594265,11.48694992,4.75,1.396345474,0.03386507,0.0316082,0.03222065,0.11,9.75E-03,3.26E-02,1.10,1.18E-02,1.98E-04,0.10,1.12E-02,9.81E-03,1.10,1.09E-02,1.70E-01,1.10,1.27E-02,1.80E-06,0.35,1.02E-02,1.96E-02,1.10,1.10E-02,1.57E-01,1.10,1.27E-02,2.01E-06,0.35,1.00E-02,2.02E-02,,,,,
315,4.49898E+13,ic_315S_M3.0_Q1HK,S,56.2216508,32.00190337,18.96802139,15.32062435,13.32031059,3,2.902854708,0.299610329,0.102796173,0.082764244,0.32,1.03E-01,3.86E-03,6.66,5.18E-02,8.44E-19,1.17,4.06E-02,6.52E-27,0.32,9.42E-02,2.57E-02,6.69,5.09E-02,7.63E-19,6.67,3.94E-02,8.35E-24,0.48,1.06E-01,2.46E-02,6.69,5.09E-02,6.44E-19,6.67,3.93E-02,1.40E-23,,,,,
316,4.49898E+13,ic_316C_M4.0_Q2,C,56.2239529,32.11444015,13.29720402,12.41054821,11.94951916,4,2.917278683,0.038031197,0.045709991,0.03529129,9.37,1.93E-02,4.68E-14,9.35,2.45E-02,1.22E-20,9.35,1.75E-02,5.66E-14,9.35,1.98E-02,3.32E-13,9.35,2.40E-02,1.09E-16,0.90,1.73E-02,9.87E-13,9.34,1.89E-02,2.90E-11,9.30,2.11E-02,2.14E-13,0.90,1.62E-02,9.00E-11,,,,,
317,4.49898E+13,ic_317C_M4.8_Q2,C,56.23064187,32.1595799,13.61432171,12.77029514,12.29381561,4.75,0.512457507,0.014808273,0.018118286,0.017578697,0.08,4.41E-03,6.56E-02,0.99,6.79E-03,2.04E-02,0.10,6.68E-03,3.07E-02,0.08,5.12E-03,4.93E-02,0.93,5.95E-03,7.01E-02,0.92,6.05E-03,8.28E-02,0.08,5.02E-03,6.59E-02,0.93,5.39E-03,1.04E-01,0.92,5.86E-03,1.05E-01,,,,,
318,4.49898E+13,ic_318C_M4.8_Q2,C,56.23300962,32.12407166,13.73791122,12.98443985,12.56829071,4.75,0.923160129,0.019024181,0.024795914,0.021068001,2.32,6.44E-03,2.14E-03,1.75,9.12E-03,1.16E-02,2.32,8.72E-03,1.53E-05,0.04,7.44E-03,2.68E-03,1.75,9.68E-03,3.62E-03,2.32,9.06E-03,9.04E-05,0.04,7.44E-03,2.67E-03,1.76,8.72E-03,8.66E-03,2.32,8.79E-03,1.47E-04,,,,,
319,4.49898E+13,ic_319C_M2.8_Q2,C,56.23380672,32.09902472,13.03936672,12.30399895,11.99652386,2.75,1.961845999,0.034467411,0.039402008,0.034761429,3.30,1.32E-02,2.23E-08,3.30,1.67E-02,7.40E-08,3.31,1.40E-02,4.22E-09,3.30,1.38E-02,1.36E-07,0.77,1.87E-02,5.39E-08,0.77,1.67E-02,8.39E-11,3.30,1.38E-02,1.29E-07,3.30,1.69E-02,2.59E-07,0.77,1.65E-02,2.58E-11,,,,,
320,4.49898E+13,ic_320C_M5.0_Q2,C,56.23642465,32.28434761,15.22351265,13.87978268,13.01144695,5,13.00295065,0.245962906,0.157314873,0.124022102,0.50,1.02E-01,1.26E-06,0.50,6.23E-02,2.37E-05,2.02,4.62E-02,6.25E-05,0.67,5.50E-02,1.25E-12,0.67,5.10E-02,9.67E-13,0.67,4.46E-02,2.46E-11,0.67,5.50E-02,5.66E-14,0.67,4.97E-02,8.68E-13,0.67,4.45E-02,1.28E-11,,,,,
321,4.49898E+13,ic_321C_M4.8_Q2,C,56.23687039,31.9031483,14.22329426,13.53384304,13.09025669,4.75,0.132282247,0.021336269,0.020716667,0.027164364,0.99,7.41E-03,4.59E-03,0.05,6.81E-03,1.63E-02,0.99,1.16E-02,1.00E-07,0.05,7.81E-03,3.17E-02,0.04,5.13E-03,1.50E-01,96.15,8.75E-03,1.58E-03,0.05,7.00E-03,1.32E-02,1.83,5.01E-03,1.53E-01,0.08,5.81E-03,3.18E-03,,,,,
322,4.49898E+13,ic_322C_M6.0_Q2,C,56.2370832,32.3432288,18.21121597,16.87604713,15.14032459,6,1.075841653,0.209761429,0.103788376,0.074323654,0.12,7.20E-02,4.03E-05,0.25,2.84E-02,1.10E-02,0.07,2.16E-02,2.91E-02,0.12,5.40E-02,1.58E-02,0.17,2.63E-02,1.98E-01,2.10,2.66E-02,7.29E-03,0.12,5.46E-02,1.16E-02,0.17,2.72E-02,1.12E-01,2.10,2.65E-02,6.53E-03,,,,,
323,4.49898E+13,ic_323C_M7.8_Q2,C,56.23892491,32.14307393,17.99601173,17.09712029,16.32136345,7.75,0.338139944,0.158114433,0.098286438,0.080052567,0.06,4.25E-02,4.70E-02,0.12,2.68E-02,2.51E-02,0.08,2.02E-02,4.08E-02,0.14,4.54E-02,8.70E-02,0.10,3.03E-02,3.60E-02,0.32,2.08E-02,6.54E-02,0.05,4.44E-02,8.76E-02,0.10,2.98E-02,4.98E-02,0.32,2.07E-02,7.42E-02,,,,,
324,4.49898E+13,ic_324C_M6.5_Q2,C,56.24050574,32.12823745,14.27479935,13.62972736,13.08840084,6.5,0.727299916,0.02113142,0.024800873,0.020134735,1.65,6.02E-03,6.43E-02,0.06,7.77E-03,3.18E-02,0.20,7.36E-03,1.12E-02,1.66,5.87E-03,1.41E-01,0.06,8.43E-03,2.67E-02,0.05,5.78E-03,7.06E-02,0.04,6.44E-03,1.51E-01,0.06,7.43E-03,5.76E-02,0.12,5.42E-03,5.45E-02,,,,,
325,4.49898E+13,ic_325C_M5.2_Q2,C,56.24105594,32.06709632,13.46965408,12.8185606,12.42572117,5.25,1.426052394,0.025171185,0.030099297,0.028495216,1.76,9.61E-03,3.86E-07,2.30,1.30E-02,1.01E-07,2.30,1.02E-02,6.43E-07,0.64,8.62E-03,2.27E-05,2.31,1.20E-02,6.66E-07,2.30,8.59E-03,8.95E-08,1.76,8.90E-03,7.98E-06,2.30,1.16E-02,4.32E-07,2.30,8.58E-03,9.69E-08,,,,,
326,4.49898E+13,ic_326C_M6.0_Q2,C,56.24317061,32.30324934,16.7481308,15.88547421,15.20221806,6,0.018184893,0.048373795,0.029414368,0.0341362,0.89,1.31E-02,2.81E-02,0.18,9.33E-03,3.60E-02,0.05,1.15E-02,7.10E-03,0.13,1.38E-02,9.20E-02,0.06,9.31E-03,1.86E-01,0.05,1.04E-02,5.45E-02,0.89,1.33E-02,1.78E-01,0.06,9.31E-03,1.85E-01,0.60,9.65E-03,1.90E-02,,,,,
327,4.49898E+13,ic_327C_M6.5_Q2,C,56.24397065,31.97416803,15.59647942,14.71350098,13.97300529,6.5,3.524282773,0.076319408,0.063790894,0.067984104,0.50,3.26E-02,6.46E-09,0.50,2.87E-02,1.72E-08,62.11,2.81E-02,9.97E-07,0.06,1.23E-02,1.09E-02,0.14,1.24E-02,4.20E-02,0.98,1.88E-02,6.44E-03,0.06,1.10E-02,5.32E-02,0.10,1.24E-02,3.99E-02,1.02,2.03E-02,3.97E-03,,,,,
328,4.49898E+13,ic_328C_M5.8_Q2,C,56.24621038,32.16970922,16.45215034,15.65017414,15.07487583,5.75,0.048395015,0.041682434,0.031650925,0.029371834,0.05,1.18E-02,1.28E-01,0.07,9.51E-03,6.81E-03,0.06,9.24E-03,3.59E-02,0.05,1.34E-02,1.90E-01,0.07,8.71E-03,9.82E-02,0.09,9.17E-03,1.54E-02,0.05,1.34E-02,1.90E-01,0.07,8.76E-03,8.53E-02,0.09,9.17E-03,1.55E-02,,,,,
329,4.49898E+13,ic_329C_M2.2_Q2,C,56.24670053,32.29222329,13.50586319,12.2505188,11.6234827,2.25,1.787236297,0.030920506,0.032894802,0.034719563,0.25,8.73E-03,4.06E-03,8.51,1.18E-02,8.22E-05,0.50,1.93E-02,2.17E-05,0.53,8.10E-03,3.74E-03,1.13,1.11E-02,1.21E-04,8.37,8.90E-03,1.93E-02,0.53,8.10E-03,2.79E-03,1.13,1.12E-02,1.07E-04,8.37,9.00E-03,1.44E-02,,,,,
330,4.49898E+13,ic_330C_M4.5_Q2,C,56.2493391,32.22552901,13.72447872,12.88398457,12.3528471,4.5,2.371518684,0.038397789,0.039492607,0.058778,0.04,1.17E-02,1.32E-01,0.50,1.45E-02,2.85E-03,0.50,2.26E-02,4.18E-06,0.11,9.49E-03,1.19E-02,0.05,9.09E-03,4.64E-02,1.01,1.25E-02,6.45E-02,0.10,9.63E-03,3.33E-02,0.05,8.78E-03,1.18E-01,0.04,9.52E-03,2.35E-01,,,,,
331,4.49898E+13,ic_331A_M5.2_Q0,A,56.24993088,32.3757723,14.38158798,13.63452435,13.12585163,5.25,0.545886107,0.015819931,0.019643402,0.020634651,0.11,4.34E-03,4.97E-02,0.04,5.16E-03,5.35E-02,0.50,9.91E-03,6.26E-03,0.04,4.30E-03,1.90E-01,0.07,5.50E-03,3.16E-02,1.91,6.77E-03,1.88E-02,0.04,4.27E-03,9.09E-02,0.07,5.20E-03,7.49E-02,1.91,6.72E-03,1.38E-02,,,,,
332,4.49898E+13,ic_332C_M5.5_Q2,C,56.25189532,32.05560434,15.46280766,14.07931137,13.1587677,5.5,0.949221062,0.028336525,0.026033783,0.038289452,0.06,7.75E-03,6.76E-02,72.99,1.33E-02,2.67E-04,85.47,1.64E-02,6.47E-05,0.07,7.99E-03,1.38E-01,62.50,1.19E-02,3.78E-03,66.22,1.44E-02,4.75E-03,0.05,8.94E-03,1.08E-01,61.73,1.15E-02,4.71E-03,65.36,1.42E-02,5.22E-03,,,,,
333,4.49898E+13,ic_333C_M4.5_Q2,C,56.25263577,32.13861392,14.27563667,13.62749481,13.26296902,4.5,0.624540849,0.023450565,0.017788506,0.01897583,0.09,6.60E-03,9.91E-02,80.64,6.13E-03,5.32E-02,0.50,7.83E-03,4.34E-02,0.09,6.95E-03,1.71E-01,66.67,7.31E-03,7.18E-02,0.07,5.24E-03,7.84E-02,0.09,7.08E-03,9.11E-02,0.08,6.21E-03,2.09E-01,0.12,5.30E-03,7.62E-02,,,,,
334,4.49898E+13,ic_334C_M5.5_Q2,C,56.2541962,32.20616949,14.11899757,13.45227718,12.97049713,5.5,3.770859597,0.06064949,0.064889145,0.093427849,0.50,2.66E-02,4.23E-08,0.50,2.31E-02,1.66E-04,0.50,3.14E-02,2.46E-05,1.01,1.50E-02,6.60E-03,68.03,1.56E-02,1.38E-02,71.43,2.51E-02,1.29E-06,1.01,1.54E-02,4.45E-03,0.98,1.63E-02,2.70E-03,71.43,2.51E-02,1.31E-06,,,,,
335,4.49898E+13,ic_335C_M4.2_Q2,C,56.25453533,32.05554224,13.98176575,13.34102058,13.00216484,4.25,0.636838183,0.020608234,0.024942017,0.019181633,0.06,6.55E-03,6.01E-03,0.25,6.48E-03,4.92E-02,0.06,6.32E-03,4.71E-03,0.06,5.99E-03,5.30E-02,0.07,6.09E-03,1.66E-02,0.06,5.53E-03,4.92E-02,0.32,5.96E-03,7.99E-02,0.07,5.95E-03,1.99E-02,0.06,5.50E-03,5.47E-02,,,,,
336,4.49898E+13,ic_336C_M5.8_Q2,C,56.25454786,32.04057087,14.33282661,13.72090244,13.28847694,5.75,0.401189631,0.023490715,0.020205688,0.018812943,0.09,6.83E-03,4.95E-02,0.50,1.05E-02,5.19E-03,0.08,6.04E-03,1.48E-03,0.09,7.26E-03,6.48E-02,0.91,4.79E-03,5.20E-02,0.07,4.99E-03,9.52E-03,0.09,7.21E-03,7.31E-02,0.08,5.02E-03,2.55E-02,0.05,5.47E-03,7.87E-03,,,,,
337,4.49898E+13,ic_337A_M4.0_Q0,A,56.25620539,32.20799776,13.22264862,12.47019768,12.09671593,4,2.274137846,0.038480759,0.05994978,0.034557819,2.06,1.17E-02,8.92E-08,2.05,1.52E-02,2.55E-04,2.05,1.31E-02,2.00E-07,2.06,1.16E-02,2.66E-06,2.05,1.49E-02,9.16E-03,2.05,1.50E-02,3.38E-08,2.06,1.15E-02,3.49E-06,2.05,1.49E-02,8.06E-03,2.05,1.51E-02,6.32E-09,,,,,
